# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.app.storage.content.reader.load.component.ms,1709312454956000000,1709312514955000000,2
workspaceModel.mutableEntityStorage.add.entity.ms,1709312454956000000,1709312514955000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1709312454956000000,1709312514955000000,0
jps.library.entities.serializer.save.entities.ms,1709312454956000000,1709312514955000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1709312454956000000,1709312514955000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1709312454956000000,1709312514955000000,0
jps.global.get.library.by.name.ms,1709312454956000000,1709312514955000000,0
workspaceModel.load.cache.from.file.ms,1709312454956000000,1709312514955000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1709312454956000000,1709312514955000000,0
workspaceModel.global.apply.state.to.project.ms,1709312454956000000,1709312514955000000,0
jps.global.get.libraries.ms,1709312454956000000,1709312514955000000,0
jps.load.initial.state.ms,1709312454956000000,1709312514955000000,72
jps.global.initialize.library.bridges.after.loading.ms,1709312454956000000,1709312514955000000,0
jps.library.entities.serializer.load.entities.ms,1709312454956000000,1709312514955000000,0
FlushQueue.queueSizeMax,1709312454956000000,1709312514955000000,11
FlushQueue.queueSizeAvg,1709312454956000000,1709312514955000000,1.0252543387193298
FlushQueue.executionTimeMaxNs,1709312454956000000,1709312514955000000,444596223
FlushQueue.executionTime90PNs,1709312454956000000,1709312514955000000,6495
FlushQueue.waitingTime90PNs,1709312454956000000,1709312514955000000,872447
AWTEventQueue.dispatchTimeTotalNS,1709312454956000000,1709312514955000000,1546072871
FlushQueue.tasksExecuted,1709312454956000000,1709312514955000000,8355
AWTEventQueue.dispatchTimeAvgNs,1709312454956000000,1709312514955000000,235407.0024360536
AWTEventQueue.dispatchTimeMaxNs,1709312454956000000,1709312514955000000,444596223
AWTEventQueue.dispatchTime90PNs,1709312454956000000,1709312514955000000,93695
FlushQueue.executionTimeAvgNs,1709312454956000000,1709312514955000000,77050.16876122082
FlushQueue.waitingTimeAvgNs,1709312454956000000,1709312514955000000,672671.7970077798
AWTEventQueue.eventsDispatched,1709312454956000000,1709312514955000000,6568
FlushQueue.waitingTimeMaxNs,1709312454956000000,1709312514955000000,358612991
FlushQueue.queueSize90P,1709312454956000000,1709312514955000000,2
DirectByteBufferAllocator.disposed,1709312454956000000,1709312514955000000,0
StorageLockContext.competingThreads.avg,1709312454956000000,1709312514955000000,0.0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1709312454956000000,1709312514955000000,181436416
StreamlinedBlobStorage.recordsRelocated,1709312454956000000,1709312514955000000,0
FilePageCache.maxRegisteredFiles,1709312454956000000,1709312514955000000,608
FilePageCache.totalPageDisposalsUs,1709312454956000000,1709312514955000000,0
FilePageCache.disposedBuffers,1709312454956000000,1709312514955000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1709312454956000000,1709312514955000000,0
FilePageCache.maxCacheSizeInBytes,1709312454956000000,1709312514955000000,181436416
FilePageCache.totalPageLoadsUs,1709312454956000000,1709312514955000000,0
DirectByteBufferAllocator.hits,1709312454956000000,1709312514955000000,0
FilePageCache.capacityInBytes,1709312454956000000,1709312514955000000,524288000
DirectByteBufferAllocator.misses,1709312454956000000,1709312514955000000,0
StorageLockContext.competingThreads.max,1709312454956000000,1709312514955000000,0
DirectByteBufferAllocator.reclaimed,1709312454956000000,1709312514955000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1709312454956000000,1709312514955000000,0
FilePageCache.pageFastCacheHits,1709312454956000000,1709312514955000000,0
StorageLockContext.competingThreads.90P,1709312454956000000,1709312514955000000,0
FilePageCache.pageLoads,1709312454956000000,1709312514955000000,0
StreamlinedBlobStorage.recordsDeleted,1709312454956000000,1709312514955000000,0
StreamlinedBlobStorage.recordsAllocated,1709312454956000000,1709312514955000000,0
FilePageCache.pageHits,1709312454956000000,1709312514955000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1709312454956000000,1709312514955000000,0
FilePageCache.uncachedFileAccess,1709312454956000000,1709312514955000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1709312454956000000,1709312514955000000,0
VFSFlusher.totalFlushes,1709312514955000000,1709312574955000000,2
IndexesFlusher.totalFlushesRetried,1709312514955000000,1709312574955000000,0
IndexesFlusher.totalFlushes,1709312514955000000,1709312574955000000,102
IndexesFlusher.totalContentionQuotaSpent,1709312514955000000,1709312574955000000,0
VFSFlusher.totalFlushesRetried,1709312514955000000,1709312574955000000,0
IndexesFlusher.totalFlushingTimeUs,1709312514955000000,1709312574955000000,8816335
VFSFlusher.totalContentionQuotaSpent,1709312514955000000,1709312574955000000,0
VFSFlusher.totalFlushingTimeUs,1709312514955000000,1709312574955000000,78541
workspaceModel.mutableEntityStorage.add.diff.ms,1709312514955000000,1709312574955000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1709312514955000000,1709312574955000000,0
jps.global.initialize.library.bridges.ms,1709312514955000000,1709312574955000000,0
workspaceModel.save.cache.to.file.ms,1709312514955000000,1709312574955000000,0
workspaceModel.global.updates.ms,1709312514955000000,1709312574955000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1709312514955000000,1709312574955000000,0
jps.global.handle.changed.events.ms,1709312514955000000,1709312574955000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1709312514955000000,1709312574955000000,0
workspaceModel.mutableEntityStorage.entities.ms,1709312514955000000,1709312574955000000,17
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1709312514955000000,1709312574955000000,0
jps.save.global.entities.ms,1709312514955000000,1709312574955000000,486
workspaceModel.sync.entities.ms,1709312514955000000,1709312574955000000,0
jps.app.storage.content.writer.save.component.ms,1709312514955000000,1709312574955000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1709312514955000000,1709312574955000000,0
jps.global.handle.before.change.events.ms,1709312514955000000,1709312574955000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1709312514955000000,1709312574955000000,0
workspaceModel.global.updates.count,1709312514955000000,1709312574955000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1709312514955000000,1709312574955000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1709312514955000000,1709312574955000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1709312514955000000,1709312574955000000,0
jps.global.get.library.ms,1709312514955000000,1709312574955000000,0
jps.app.storage.content.reader.load.component.ms,1709312514955000000,1709312574955000000,2
workspaceModel.mutableEntityStorage.add.entity.ms,1709312514955000000,1709312574955000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1709312514955000000,1709312574955000000,0
jps.library.entities.serializer.save.entities.ms,1709312514955000000,1709312574955000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1709312514955000000,1709312574955000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1709312514955000000,1709312574955000000,0
jps.global.get.library.by.name.ms,1709312514955000000,1709312574955000000,0
workspaceModel.load.cache.from.file.ms,1709312514955000000,1709312574955000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1709312514955000000,1709312574955000000,0
workspaceModel.global.apply.state.to.project.ms,1709312514955000000,1709312574955000000,0
jps.global.get.libraries.ms,1709312514955000000,1709312574955000000,0
jps.load.initial.state.ms,1709312514955000000,1709312574955000000,72
jps.global.initialize.library.bridges.after.loading.ms,1709312514955000000,1709312574955000000,0
jps.library.entities.serializer.load.entities.ms,1709312514955000000,1709312574955000000,0
FlushQueue.queueSizeMax,1709312514955000000,1709312574955000000,20
FlushQueue.queueSizeAvg,1709312514955000000,1709312574955000000,1.0823349122318195
FlushQueue.executionTimeMaxNs,1709312514955000000,1709312574955000000,847249407
FlushQueue.executionTime90PNs,1709312514955000000,1709312574955000000,33023
FlushQueue.waitingTime90PNs,1709312514955000000,1709312574955000000,577535
AWTEventQueue.dispatchTimeTotalNS,1709312514955000000,1709312574955000000,4141316426
FlushQueue.tasksExecuted,1709312514955000000,1709312574955000000,7178
AWTEventQueue.dispatchTimeAvgNs,1709312514955000000,1709312574955000000,357635.91335116944
AWTEventQueue.dispatchTimeMaxNs,1709312514955000000,1709312574955000000,847249407
AWTEventQueue.dispatchTime90PNs,1709312514955000000,1709312574955000000,222207
FlushQueue.executionTimeAvgNs,1709312514955000000,1709312574955000000,285138.80802451936
FlushQueue.waitingTimeAvgNs,1709312514955000000,1709312574955000000,2484747.776539426
AWTEventQueue.eventsDispatched,1709312514955000000,1709312574955000000,11587
FlushQueue.waitingTimeMaxNs,1709312514955000000,1709312574955000000,1518338047
FlushQueue.queueSize90P,1709312514955000000,1709312574955000000,2
DirectByteBufferAllocator.disposed,1709312514955000000,1709312574955000000,0
StorageLockContext.competingThreads.avg,1709312514955000000,1709312574955000000,0.0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1709312514955000000,1709312574955000000,183533568
StreamlinedBlobStorage.recordsRelocated,1709312514955000000,1709312574955000000,0
FilePageCache.maxRegisteredFiles,1709312514955000000,1709312574955000000,608
FilePageCache.totalPageDisposalsUs,1709312514955000000,1709312574955000000,9
FilePageCache.disposedBuffers,1709312514955000000,1709312574955000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1709312514955000000,1709312574955000000,700
FilePageCache.maxCacheSizeInBytes,1709312514955000000,1709312574955000000,183533568
FilePageCache.totalPageLoadsUs,1709312514955000000,1709312574955000000,1383
DirectByteBufferAllocator.hits,1709312514955000000,1709312574955000000,0
FilePageCache.capacityInBytes,1709312514955000000,1709312574955000000,524288000
DirectByteBufferAllocator.misses,1709312514955000000,1709312574955000000,2
StorageLockContext.competingThreads.max,1709312514955000000,1709312574955000000,0
DirectByteBufferAllocator.reclaimed,1709312514955000000,1709312574955000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1709312514955000000,1709312574955000000,78
FilePageCache.pageFastCacheHits,1709312514955000000,1709312574955000000,102
StorageLockContext.competingThreads.90P,1709312514955000000,1709312574955000000,0
FilePageCache.pageLoads,1709312514955000000,1709312574955000000,2
StreamlinedBlobStorage.recordsDeleted,1709312514955000000,1709312574955000000,0
StreamlinedBlobStorage.recordsAllocated,1709312514955000000,1709312574955000000,10
FilePageCache.pageHits,1709312514955000000,1709312574955000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1709312514955000000,1709312574955000000,0
FilePageCache.uncachedFileAccess,1709312514955000000,1709312574955000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1709312514955000000,1709312574955000000,0
FileNameCache.queries,1709312514955000000,1709312574955000000,425
FileNameCache.fastMisses,1709312514955000000,1709312574955000000,12
FileNameCache.totalMisses,1709312514955000000,1709312574955000000,11
workspaceModel.mutableEntityStorage.add.diff.ms,1709312574955000000,1709312575428000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1709312574955000000,1709312575428000000,0
jps.global.initialize.library.bridges.ms,1709312574955000000,1709312575428000000,0
workspaceModel.save.cache.to.file.ms,1709312574955000000,1709312575428000000,0
workspaceModel.global.updates.ms,1709312574955000000,1709312575428000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1709312574955000000,1709312575428000000,0
jps.global.handle.changed.events.ms,1709312574955000000,1709312575428000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1709312574955000000,1709312575428000000,0
workspaceModel.mutableEntityStorage.entities.ms,1709312574955000000,1709312575428000000,17
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1709312574955000000,1709312575428000000,0
jps.save.global.entities.ms,1709312574955000000,1709312575428000000,486
workspaceModel.sync.entities.ms,1709312574955000000,1709312575428000000,0
jps.app.storage.content.writer.save.component.ms,1709312574955000000,1709312575428000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1709312574955000000,1709312575428000000,0
jps.global.handle.before.change.events.ms,1709312574955000000,1709312575428000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1709312574955000000,1709312575428000000,0
workspaceModel.global.updates.count,1709312574955000000,1709312575428000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1709312574955000000,1709312575428000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1709312574955000000,1709312575428000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1709312574955000000,1709312575428000000,0
jps.global.get.library.ms,1709312574955000000,1709312575428000000,0
jps.app.storage.content.reader.load.component.ms,1709312574955000000,1709312575428000000,2
workspaceModel.mutableEntityStorage.add.entity.ms,1709312574955000000,1709312575428000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1709312574955000000,1709312575428000000,0
jps.library.entities.serializer.save.entities.ms,1709312574955000000,1709312575428000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1709312574955000000,1709312575428000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1709312574955000000,1709312575428000000,0
jps.global.get.library.by.name.ms,1709312574955000000,1709312575428000000,0
workspaceModel.load.cache.from.file.ms,1709312574955000000,1709312575428000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1709312574955000000,1709312575428000000,0
workspaceModel.global.apply.state.to.project.ms,1709312574955000000,1709312575428000000,0
jps.global.get.libraries.ms,1709312574955000000,1709312575428000000,0
jps.load.initial.state.ms,1709312574955000000,1709312575428000000,72
jps.global.initialize.library.bridges.after.loading.ms,1709312574955000000,1709312575428000000,0
jps.library.entities.serializer.load.entities.ms,1709312574955000000,1709312575428000000,0
AWTEventQueue.dispatchTimeTotalNS,1709312574955000000,1709312575428000000,117574058
DirectByteBufferAllocator.disposed,1709312574955000000,1709312575428000000,125
StorageLockContext.competingThreads.avg,1709312574955000000,1709312575428000000,0.0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1709312574955000000,1709312575428000000,52461568
FilePageCache.maxRegisteredFiles,1709312574955000000,1709312575428000000,608
FilePageCache.totalPageDisposalsUs,1709312574955000000,1709312575428000000,0
FilePageCache.disposedBuffers,1709312574955000000,1709312575428000000,170
FilePageCache.maxCacheSizeInBytes,1709312574955000000,1709312575428000000,183533568
FilePageCache.totalPageLoadsUs,1709312574955000000,1709312575428000000,0
DirectByteBufferAllocator.hits,1709312574955000000,1709312575428000000,0
FilePageCache.capacityInBytes,1709312574955000000,1709312575428000000,524288000
DirectByteBufferAllocator.misses,1709312574955000000,1709312575428000000,0
StorageLockContext.competingThreads.max,1709312574955000000,1709312575428000000,0
DirectByteBufferAllocator.reclaimed,1709312574955000000,1709312575428000000,45
FilePageCache.pageFastCacheHits,1709312574955000000,1709312575428000000,15
StorageLockContext.competingThreads.90P,1709312574955000000,1709312575428000000,0
FilePageCache.pageLoads,1709312574955000000,1709312575428000000,0
FilePageCache.pageHits,1709312574955000000,1709312575428000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1709312574955000000,1709312575428000000,52461568
FilePageCache.uncachedFileAccess,1709312574955000000,1709312575428000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1709312574955000000,1709312575428000000,0
FileNameCache.queries,1709312574955000000,1709312575428000000,0
FileNameCache.fastMisses,1709312574955000000,1709312575428000000,0
FileNameCache.totalMisses,1709312574955000000,1709312575428000000,0
