# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
StorageLockContext.competingThreads.avg,1709313152391000000,1709313212421000000,0.0
FilePageCache.pageFastCacheHits,1709313152391000000,1709313212421000000,3350
FilePageCache.totalPageLoadsUs,1709313152391000000,1709313212421000000,533684
FilePageCache.pageLoads,1709313152391000000,1709313212421000000,173
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1709313152391000000,1709313212421000000,0
StorageLockContext.competingThreads.90P,1709313152391000000,1709313212421000000,0
StorageLockContext.competingThreads.max,1709313152391000000,1709313212421000000,0
DirectByteBufferAllocator.reclaimed,1709313152391000000,1709313212421000000,3
FilePageCache.pageHits,1709313152391000000,1709313212421000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1709313152391000000,1709313212421000000,0
DirectByteBufferAllocator.disposed,1709313152391000000,1709313212421000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1709313152391000000,1709313212421000000,700
FilePageCache.disposedBuffers,1709313152391000000,1709313212421000000,3
FilePageCache.totalPageDisposalsUs,1709313152391000000,1709313212421000000,2227
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1709313152391000000,1709313212421000000,183533568
DirectByteBufferAllocator.misses,1709313152391000000,1709313212421000000,170
StreamlinedBlobStorage.recordsRelocated,1709313152391000000,1709313212421000000,0
StreamlinedBlobStorage.recordsDeleted,1709313152391000000,1709313212421000000,0
DirectByteBufferAllocator.hits,1709313152391000000,1709313212421000000,3
FilePageCache.uncachedFileAccess,1709313152391000000,1709313212421000000,70
FilePageCache.maxRegisteredFiles,1709313152391000000,1709313212421000000,444
FilePageCache.maxCacheSizeInBytes,1709313152391000000,1709313212421000000,183533568
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1709313152391000000,1709313212421000000,78
StreamlinedBlobStorage.recordsAllocated,1709313152391000000,1709313212421000000,10
FileNameCache.queries,1709313152391000000,1709313212421000000,165
FileNameCache.fastMisses,1709313152391000000,1709313212421000000,12
FileNameCache.totalMisses,1709313152391000000,1709313212421000000,11
NonBlockingReadAction.finalizedExecutionsCount,1709313212421000000,1709313272421000000,6
FlushQueue.waitingTime90PNs,1709313212421000000,1709313272421000000,274726911
FlushQueue.waitingTimeAvgNs,1709313212421000000,1709313272421000000,6.79139700497132E7
NonBlockingReadAction.failedExecutionTimeUs,1709313212421000000,1709313272421000000,0
FlushQueue.executionTimeMaxNs,1709313212421000000,1709313272421000000,50734301183
FlushQueue.queueSize90P,1709313212421000000,1709313272421000000,18
FlushQueue.waitingTimeMaxNs,1709313212421000000,1709313272421000000,704643071
NonBlockingReadAction.finalizedExecutionTimeUs,1709313212421000000,1709313272421000000,43
AWTEventQueue.eventsDispatched,1709313212421000000,1709313272421000000,3266
NonBlockingReadAction.failedExecutionsCount,1709313212421000000,1709313272421000000,0
FlushQueue.queueSizeAvg,1709313212421000000,1709313272421000000,4.915869980879541
AWTEventQueue.dispatchTimeMaxNs,1709313212421000000,1709313272421000000,1702887423
FlushQueue.tasksExecuted,1709313212421000000,1709313272421000000,523
AWTEventQueue.dispatchTime90PNs,1709313212421000000,1709313272421000000,978943
FlushQueue.executionTimeAvgNs,1709313212421000000,1709313272421000000,1.35658110791587E8
AWTEventQueue.dispatchTimeTotalNS,1709313212421000000,1709313272421000000,7029140688
FlushQueue.executionTime90PNs,1709313212421000000,1709313272421000000,1097727
FlushQueue.queueSizeMax,1709313212421000000,1709313272421000000,59
AWTEventQueue.dispatchTimeAvgNs,1709313212421000000,1709313272421000000,2152759.671769749
IndexesFlusher.totalContentionQuotaSpent,1709313212421000000,1709313272421000000,0
VFSFlusher.totalFlushesRetried,1709313212421000000,1709313272421000000,0
IndexesFlusher.totalFlushes,1709313212421000000,1709313272421000000,59
IndexesFlusher.totalFlushesRetried,1709313212421000000,1709313272421000000,0
VFSFlusher.totalFlushes,1709313212421000000,1709313272421000000,4
VFSFlusher.totalFlushingTimeUs,1709313212421000000,1709313272421000000,59705
VFSFlusher.totalContentionQuotaSpent,1709313212421000000,1709313272421000000,0
IndexesFlusher.totalFlushingTimeUs,1709313212421000000,1709313272421000000,216359
FilePageCache.capacityInBytes,1709313212421000000,1709313272421000000,524288000
StorageLockContext.competingThreads.avg,1709313212421000000,1709313272421000000,0.0
FilePageCache.pageFastCacheHits,1709313212421000000,1709313272421000000,349
FilePageCache.totalPageLoadsUs,1709313212421000000,1709313272421000000,3830
FilePageCache.pageLoads,1709313212421000000,1709313272421000000,3
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1709313212421000000,1709313272421000000,0
StorageLockContext.competingThreads.90P,1709313212421000000,1709313272421000000,0
StorageLockContext.competingThreads.max,1709313212421000000,1709313272421000000,0
DirectByteBufferAllocator.reclaimed,1709313212421000000,1709313272421000000,0
FilePageCache.pageHits,1709313212421000000,1709313272421000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1709313212421000000,1709313272421000000,0
DirectByteBufferAllocator.disposed,1709313212421000000,1709313272421000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1709313212421000000,1709313272421000000,490
FilePageCache.disposedBuffers,1709313212421000000,1709313272421000000,0
FilePageCache.totalPageDisposalsUs,1709313212421000000,1709313272421000000,7
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1709313212421000000,1709313272421000000,186679296
DirectByteBufferAllocator.misses,1709313212421000000,1709313272421000000,3
StreamlinedBlobStorage.recordsRelocated,1709313212421000000,1709313272421000000,0
StreamlinedBlobStorage.recordsDeleted,1709313212421000000,1709313272421000000,0
DirectByteBufferAllocator.hits,1709313212421000000,1709313272421000000,0
FilePageCache.uncachedFileAccess,1709313212421000000,1709313272421000000,3
FilePageCache.maxRegisteredFiles,1709313212421000000,1709313272421000000,448
FilePageCache.maxCacheSizeInBytes,1709313212421000000,1709313272421000000,186679296
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1709313212421000000,1709313272421000000,72
StreamlinedBlobStorage.recordsAllocated,1709313212421000000,1709313272421000000,7
workspaceModel.moduleManagerBridge.get.modules.ms,1709313212421000000,1709313272421000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1709313212421000000,1709313272421000000,0
jps.project.serializers.save.ms,1709313212421000000,1709313272421000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1709313212421000000,1709313272421000000,0
jps.save.changed.project.entities.ms,1709313212421000000,1709313272421000000,0
jps.apply.loaded.storage.ms,1709313212421000000,1709313272421000000,217
workspaceModel.moduleBridge.before.changed.ms,1709313212421000000,1709313272421000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1709313212421000000,1709313272421000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1709313212421000000,1709313272421000000,21
workspaceModel.save.cache.to.file.ms,1709313212421000000,1709313272421000000,300
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1709313212421000000,1709313272421000000,0
jps.global.handle.before.change.events.ms,1709313212421000000,1709313272421000000,0
jps.modifiable.module.model.bridge.disposing.ms,1709313212421000000,1709313272421000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1709313212421000000,1709313272421000000,4
jps.storage.jps.conf.reader.load.component.ms,1709313212421000000,1709313272421000000,3
workspaceModel.sync.entities.ms,1709313212421000000,1709313272421000000,0
jps.global.get.libraries.ms,1709313212421000000,1709313272421000000,0
jps.facet.change.listener.init.bridge.ms,1709313212421000000,1709313272421000000,2
workspaceModel.mutableEntityStorage.add.entity.ms,1709313212421000000,1709313272421000000,28
workspaceModel.global.updates.count,1709313212421000000,1709313272421000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1709313212421000000,1709313272421000000,244
jps.library.entities.serializer.load.entities.ms,1709313212421000000,1709313272421000000,0
workspaceModel.orphan.listener.update.ms,1709313212421000000,1709313272421000000,5
jps.app.storage.content.reader.load.component.ms,1709313212421000000,1709313272421000000,1
jps.facet.change.listener.process.change.events.ms,1709313212421000000,1709313272421000000,2
workspaceModel.moduleManagerBridge.create.module.instance.ms,1709313212421000000,1709313272421000000,48
jps.load.initial.state.ms,1709313212421000000,1709313272421000000,22
workspaceModel.mutableEntityStorage.entities.ms,1709313212421000000,1709313272421000000,10
workspaceModel.moduleBridge.facet.initialization.ms,1709313212421000000,1709313272421000000,0
jps.modifiable.module.model.bridge.new.module.ms,1709313212421000000,1709313272421000000,82
jps.modifiable.module.model.bridge.renaming.ms,1709313212421000000,1709313272421000000,0
jps.reload.project.entities.ms,1709313212421000000,1709313272421000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1709313212421000000,1709313272421000000,0
jps.global.get.library.ms,1709313212421000000,1709313272421000000,0
jps.modifiable.module.model.bridge.load.module.ms,1709313212421000000,1709313272421000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1709313212421000000,1709313272421000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1709313212421000000,1709313272421000000,6
jps.library.entities.serializer.save.entities.ms,1709313212421000000,1709313272421000000,0
jps.save.global.entities.ms,1709313212421000000,1709313272421000000,0
jps.global.get.library.by.name.ms,1709313212421000000,1709313272421000000,0
jps.global.initialize.library.bridges.ms,1709313212421000000,1709313272421000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1709313212421000000,1709313272421000000,11
workspaceModel.moduleBridgeLoader.loading.modules.ms,1709313212421000000,1709313272421000000,926
jps.global.initialize.library.bridges.after.loading.ms,1709313212421000000,1709313272421000000,0
workspaceModel.global.apply.state.to.project.ms,1709313212421000000,1709313272421000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1709313212421000000,1709313272421000000,3
jps.facet.change.listener.before.change.events.ms,1709313212421000000,1709313272421000000,1
workspaceModel.moduleManagerBridge.build.module.graph.ms,1709313212421000000,1709313272421000000,3
workspaceModel.mutableEntityStorage.resolve.ms,1709313212421000000,1709313272421000000,1
jps.global.handle.changed.events.ms,1709313212421000000,1709313272421000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1709313212421000000,1709313272421000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1709313212421000000,1709313272421000000,4
jps.load.project.to.empty.storage.ms,1709313212421000000,1709313272421000000,138
jps.artifact.entities.serializer.load.entities.ms,1709313212421000000,1709313272421000000,0
workspaceModel.load.cache.from.file.ms,1709313212421000000,1709313272421000000,0
workspaceModel.global.updates.ms,1709313212421000000,1709313272421000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1709313212421000000,1709313272421000000,0
jps.project.serializers.load.ms,1709313212421000000,1709313272421000000,6
workspaceModel.moduleBridge.update.option.ms,1709313212421000000,1709313272421000000,0
jps.artifact.entities.serializer.save.entities.ms,1709313212421000000,1709313272421000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1709313212421000000,1709313272421000000,13
workspaceModel.mutableEntityStorage.add.diff.ms,1709313212421000000,1709313272421000000,9
workspaceModel.mutableEntityStorage.referrers.ms,1709313212421000000,1709313272421000000,0
workspaceModel.updates.count,1709313212421000000,1709313272421000000,3
workspaceModel.loading.from.cache.ms,1709313212421000000,1709313272421000000,45
workspaceModel.loading.total.ms,1709313212421000000,1709313272421000000,70
workspaceModel.init.bridges.ms,1709313212421000000,1709313272421000000,9
workspaceModel.check.recursive.update.ms,1709313212421000000,1709313272421000000,2
workspaceModel.initializing.ms,1709313212421000000,1709313272421000000,9
workspaceModel.update.unloaded.entities.ms,1709313212421000000,1709313272421000000,0
workspaceModel.updates.ms,1709313212421000000,1709313272421000000,246
workspaceModel.pre.handlers.ms,1709313212421000000,1709313272421000000,1
workspaceModel.replace.project.model.ms,1709313212421000000,1709313272421000000,0
workspaceModel.updates.precise.ms,1709313212421000000,1709313272421000000,3
workspaceModel.to.snapshot.ms,1709313212421000000,1709313272421000000,0
workspaceModel.collect.changes.ms,1709313212421000000,1709313272421000000,0
FileNameCache.queries,1709313212421000000,1709313272421000000,913
FileNameCache.fastMisses,1709313212421000000,1709313272421000000,29
FileNameCache.totalMisses,1709313212421000000,1709313272421000000,29
JVM.threadCount,1709313272421000000,1709313332421000000,118
JVM.GC.collections,1709313272421000000,1709313332421000000,34
OS.loadAverage,1709313272421000000,1709313332421000000,5.28
JVM.usedNativeBytes,1709313272421000000,1709313332421000000,477328576
JVM.usedHeapBytes,1709313272421000000,1709313332421000000,687592760
JVM.GC.collectionTimesMs,1709313272421000000,1709313332421000000,998
JVM.maxNativeBytes,1709313272421000000,1709313332421000000,-1
JVM.totalCpuTimeMs,1709313272421000000,1709313332421000000,118820
JVM.maxHeapBytes,1709313272421000000,1709313332421000000,2147483648
NonBlockingReadAction.finalizedExecutionsCount,1709313272421000000,1709313332421000000,412
FlushQueue.waitingTime90PNs,1709313272421000000,1709313332421000000,1073741823
FlushQueue.waitingTimeAvgNs,1709313272421000000,1709313332421000000,2.888958746882774E8
NonBlockingReadAction.failedExecutionTimeUs,1709313272421000000,1709313332421000000,167637
FlushQueue.executionTimeMaxNs,1709313272421000000,1709313332421000000,1283457023
FlushQueue.queueSize90P,1709313272421000000,1709313332421000000,46
FlushQueue.waitingTimeMaxNs,1709313272421000000,1709313332421000000,3741319167
NonBlockingReadAction.finalizedExecutionTimeUs,1709313272421000000,1709313332421000000,11775228
AWTEventQueue.eventsDispatched,1709313272421000000,1709313332421000000,9155
NonBlockingReadAction.failedExecutionsCount,1709313272421000000,1709313332421000000,11
FlushQueue.queueSizeAvg,1709313272421000000,1709313332421000000,11.29287598944591
AWTEventQueue.dispatchTimeMaxNs,1709313272421000000,1709313332421000000,1283457023
FlushQueue.tasksExecuted,1709313272421000000,1709313332421000000,2653
AWTEventQueue.dispatchTime90PNs,1709313272421000000,1709313332421000000,2211839
FlushQueue.executionTimeAvgNs,1709313272421000000,1709313332421000000,4405469.954768187
AWTEventQueue.dispatchTimeTotalNS,1709313272421000000,1709313332421000000,25421301051
FlushQueue.executionTime90PNs,1709313272421000000,1709313332421000000,2490367
FlushQueue.queueSizeMax,1709313272421000000,1709313332421000000,97
AWTEventQueue.dispatchTimeAvgNs,1709313272421000000,1709313332421000000,2776996.4181321682
Indexes.entries.lookupDuration90PMs,1709313272421000000,1709313332421000000,13.0
Indexes.stubs.lookupDuration90PMs,1709313272421000000,1709313332421000000,1.0
Indexes.entries.lookupDurationMaxMs,1709313272421000000,1709313332421000000,50.0
Indexes.allKeys.lookups,1709313272421000000,1709313332421000000,2.0
Indexes.allKeys.lookupDurationMaxMs,1709313272421000000,1709313332421000000,4.0
IndexesFlusher.totalFlushesRetried,1709313272421000000,1709313332421000000,2
VFSFlusher.totalFlushes,1709313272421000000,1709313332421000000,29
VFSFlusher.totalFlushingTimeUs,1709313272421000000,1709313332421000000,1044791
Indexes.stubs.lookupDurationMaxMs,1709313272421000000,1709313332421000000,3.0
IndexesFlusher.totalContentionQuotaSpent,1709313272421000000,1709313332421000000,6
Indexes.entries.lookupDurationAvgMs,1709313272421000000,1709313332421000000,4.1395348837209305
VFSFlusher.totalFlushesRetried,1709313272421000000,1709313332421000000,0
IndexesFlusher.totalFlushes,1709313272421000000,1709313332421000000,86
Indexes.stubs.lookups,1709313272421000000,1709313332421000000,16.0
Indexes.allKeys.lookupDurationAvgMs,1709313272421000000,1709313332421000000,2.0
VFSFlusher.totalContentionQuotaSpent,1709313272421000000,1709313332421000000,0
IndexesFlusher.totalFlushingTimeUs,1709313272421000000,1709313332421000000,3370855
Indexes.stubs.lookupDurationAvgMs,1709313272421000000,1709313332421000000,0.25
Indexes.entries.lookups,1709313272421000000,1709313332421000000,43.0
Indexes.allKeys.lookupDuration90PMs,1709313272421000000,1709313332421000000,4.0
FilePageCache.capacityInBytes,1709313272421000000,1709313332421000000,524288000
StorageLockContext.competingThreads.avg,1709313272421000000,1709313332421000000,0.008403361344537815
FilePageCache.pageFastCacheHits,1709313272421000000,1709313332421000000,228136
FilePageCache.totalPageLoadsUs,1709313272421000000,1709313332421000000,136890
FilePageCache.pageLoads,1709313272421000000,1709313332421000000,68
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1709313272421000000,1709313332421000000,0
StorageLockContext.competingThreads.90P,1709313272421000000,1709313332421000000,0
StorageLockContext.competingThreads.max,1709313272421000000,1709313332421000000,1
DirectByteBufferAllocator.reclaimed,1709313272421000000,1709313332421000000,0
FilePageCache.pageHits,1709313272421000000,1709313332421000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1709313272421000000,1709313332421000000,0
DirectByteBufferAllocator.disposed,1709313272421000000,1709313332421000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1709313272421000000,1709313332421000000,226878
FilePageCache.disposedBuffers,1709313272421000000,1709313332421000000,0
FilePageCache.totalPageDisposalsUs,1709313272421000000,1709313332421000000,120
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1709313272421000000,1709313332421000000,256942080
DirectByteBufferAllocator.misses,1709313272421000000,1709313332421000000,68
StreamlinedBlobStorage.recordsRelocated,1709313272421000000,1709313332421000000,0
StreamlinedBlobStorage.recordsDeleted,1709313272421000000,1709313332421000000,17
DirectByteBufferAllocator.hits,1709313272421000000,1709313332421000000,0
FilePageCache.uncachedFileAccess,1709313272421000000,1709313332421000000,156
FilePageCache.maxRegisteredFiles,1709313272421000000,1709313332421000000,448
FilePageCache.maxCacheSizeInBytes,1709313272421000000,1709313332421000000,256942080
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1709313272421000000,1709313332421000000,72227
StreamlinedBlobStorage.recordsAllocated,1709313272421000000,1709313332421000000,2908
workspaceModel.moduleManagerBridge.get.modules.ms,1709313272421000000,1709313332421000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1709313272421000000,1709313332421000000,0
jps.project.serializers.save.ms,1709313272421000000,1709313332421000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1709313272421000000,1709313332421000000,0
jps.save.changed.project.entities.ms,1709313272421000000,1709313332421000000,0
jps.apply.loaded.storage.ms,1709313272421000000,1709313332421000000,217
workspaceModel.moduleBridge.before.changed.ms,1709313272421000000,1709313332421000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1709313272421000000,1709313332421000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1709313272421000000,1709313332421000000,21
workspaceModel.save.cache.to.file.ms,1709313272421000000,1709313332421000000,316
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1709313272421000000,1709313332421000000,0
jps.global.handle.before.change.events.ms,1709313272421000000,1709313332421000000,0
jps.modifiable.module.model.bridge.disposing.ms,1709313272421000000,1709313332421000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1709313272421000000,1709313332421000000,4
jps.storage.jps.conf.reader.load.component.ms,1709313272421000000,1709313332421000000,3
workspaceModel.delayed.project.synchronizer.sync.ms,1709313272421000000,1709313332421000000,0
workspaceModel.sync.entities.ms,1709313272421000000,1709313332421000000,0
jps.global.get.libraries.ms,1709313272421000000,1709313332421000000,0
jps.facet.change.listener.init.bridge.ms,1709313272421000000,1709313332421000000,2
workspaceModel.mutableEntityStorage.add.entity.ms,1709313272421000000,1709313332421000000,28
workspaceModel.global.updates.count,1709313272421000000,1709313332421000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1709313272421000000,1709313332421000000,244
jps.library.entities.serializer.load.entities.ms,1709313272421000000,1709313332421000000,0
workspaceModel.orphan.listener.update.ms,1709313272421000000,1709313332421000000,5
jps.app.storage.content.reader.load.component.ms,1709313272421000000,1709313332421000000,1
jps.facet.change.listener.process.change.events.ms,1709313272421000000,1709313332421000000,2
workspaceModel.moduleManagerBridge.create.module.instance.ms,1709313272421000000,1709313332421000000,48
jps.load.initial.state.ms,1709313272421000000,1709313332421000000,22
workspaceModel.mutableEntityStorage.entities.ms,1709313272421000000,1709313332421000000,10
workspaceModel.moduleBridge.facet.initialization.ms,1709313272421000000,1709313332421000000,0
jps.modifiable.module.model.bridge.new.module.ms,1709313272421000000,1709313332421000000,82
jps.modifiable.module.model.bridge.renaming.ms,1709313272421000000,1709313332421000000,0
jps.reload.project.entities.ms,1709313272421000000,1709313332421000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1709313272421000000,1709313332421000000,1
jps.global.get.library.ms,1709313272421000000,1709313332421000000,0
jps.modifiable.module.model.bridge.load.module.ms,1709313272421000000,1709313332421000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1709313272421000000,1709313332421000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1709313272421000000,1709313332421000000,6
jps.library.entities.serializer.save.entities.ms,1709313272421000000,1709313332421000000,0
jps.save.global.entities.ms,1709313272421000000,1709313332421000000,0
jps.global.get.library.by.name.ms,1709313272421000000,1709313332421000000,0
jps.global.initialize.library.bridges.ms,1709313272421000000,1709313332421000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1709313272421000000,1709313332421000000,11
workspaceModel.moduleBridgeLoader.loading.modules.ms,1709313272421000000,1709313332421000000,926
jps.global.initialize.library.bridges.after.loading.ms,1709313272421000000,1709313332421000000,0
workspaceModel.global.apply.state.to.project.ms,1709313272421000000,1709313332421000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1709313272421000000,1709313332421000000,3
jps.facet.change.listener.before.change.events.ms,1709313272421000000,1709313332421000000,1
workspaceModel.moduleManagerBridge.build.module.graph.ms,1709313272421000000,1709313332421000000,3
workspaceModel.mutableEntityStorage.resolve.ms,1709313272421000000,1709313332421000000,1
jps.global.handle.changed.events.ms,1709313272421000000,1709313332421000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1709313272421000000,1709313332421000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1709313272421000000,1709313332421000000,4
jps.load.project.to.empty.storage.ms,1709313272421000000,1709313332421000000,138
jps.artifact.entities.serializer.load.entities.ms,1709313272421000000,1709313332421000000,0
workspaceModel.load.cache.from.file.ms,1709313272421000000,1709313332421000000,0
workspaceModel.global.updates.ms,1709313272421000000,1709313332421000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1709313272421000000,1709313332421000000,0
jps.project.serializers.load.ms,1709313272421000000,1709313332421000000,6
workspaceModel.moduleBridge.update.option.ms,1709313272421000000,1709313332421000000,0
jps.artifact.entities.serializer.save.entities.ms,1709313272421000000,1709313332421000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1709313272421000000,1709313332421000000,13
workspaceModel.mutableEntityStorage.add.diff.ms,1709313272421000000,1709313332421000000,9
workspaceModel.mutableEntityStorage.referrers.ms,1709313272421000000,1709313332421000000,0
workspaceModel.updates.count,1709313272421000000,1709313332421000000,4
workspaceModel.loading.from.cache.ms,1709313272421000000,1709313332421000000,45
workspaceModel.loading.total.ms,1709313272421000000,1709313332421000000,70
workspaceModel.init.bridges.ms,1709313272421000000,1709313332421000000,9
workspaceModel.check.recursive.update.ms,1709313272421000000,1709313332421000000,2
workspaceModel.initializing.ms,1709313272421000000,1709313332421000000,9
workspaceModel.update.unloaded.entities.ms,1709313272421000000,1709313332421000000,0
workspaceModel.updates.ms,1709313272421000000,1709313332421000000,250
workspaceModel.pre.handlers.ms,1709313272421000000,1709313332421000000,1
workspaceModel.replace.project.model.ms,1709313272421000000,1709313332421000000,0
workspaceModel.updates.precise.ms,1709313272421000000,1709313332421000000,4
workspaceModel.to.snapshot.ms,1709313272421000000,1709313332421000000,0
workspaceModel.collect.changes.ms,1709313272421000000,1709313332421000000,0
FileNameCache.queries,1709313272421000000,1709313332421000000,858937
FileNameCache.fastMisses,1709313272421000000,1709313332421000000,66609
FileNameCache.totalMisses,1709313272421000000,1709313332421000000,39636
JVM.threadCount,1709313332421000000,1709313392421000000,71
JVM.GC.collections,1709313332421000000,1709313392421000000,3
OS.loadAverage,1709313332421000000,1709313392421000000,4.65
JVM.usedNativeBytes,1709313332421000000,1709313392421000000,490031816
JVM.usedHeapBytes,1709313332421000000,1709313392421000000,732892320
JVM.GC.collectionTimesMs,1709313332421000000,1709313392421000000,332
JVM.maxNativeBytes,1709313332421000000,1709313392421000000,-1
JVM.totalCpuTimeMs,1709313332421000000,1709313392421000000,33440
JVM.maxHeapBytes,1709313332421000000,1709313392421000000,2147483648
NonBlockingReadAction.finalizedExecutionsCount,1709313332421000000,1709313392421000000,27
FlushQueue.waitingTime90PNs,1709313332421000000,1709313392421000000,11993087
FlushQueue.waitingTimeAvgNs,1709313332421000000,1709313392421000000,1.919852756383462E7
NonBlockingReadAction.failedExecutionTimeUs,1709313332421000000,1709313392421000000,0
FlushQueue.executionTimeMaxNs,1709313332421000000,1709313392421000000,507510783
FlushQueue.queueSize90P,1709313332421000000,1709313392421000000,3
FlushQueue.waitingTimeMaxNs,1709313332421000000,1709313392421000000,1577058303
NonBlockingReadAction.finalizedExecutionTimeUs,1709313332421000000,1709313392421000000,498765
AWTEventQueue.eventsDispatched,1709313332421000000,1709313392421000000,10076
NonBlockingReadAction.failedExecutionsCount,1709313332421000000,1709313392421000000,0
FlushQueue.queueSizeAvg,1709313332421000000,1709313392421000000,1.4475238527941845
AWTEventQueue.dispatchTimeMaxNs,1709313332421000000,1709313392421000000,1166016511
FlushQueue.tasksExecuted,1709313332421000000,1709313392421000000,2201
AWTEventQueue.dispatchTime90PNs,1709313332421000000,1709313392421000000,626687
FlushQueue.executionTimeAvgNs,1709313332421000000,1709313392421000000,723158.9759200363
AWTEventQueue.dispatchTimeTotalNS,1709313332421000000,1709313392421000000,10569860799
